transaction_id,order_id,integration_type,status,error_code,processing_time_ms,retry_count,transaction_date,exception_flag,exception_types,integration_type_encoded,status_encoded,anomaly_flag,final_exception
TXN18549,SO31544,EDI_850,PENDING,,1560,3,2024-11-01 16:07:27,True,RETRY_LIMIT_EXCEEDED,2,1,False,True
TXN18551,SO31640,API_ORDER,SUCCESS,,3216,0,2024-11-01 16:07:33,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18552,SO38117,API_INVOICE,SUCCESS,,4860,0,2024-11-01 16:07:36,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18554,SO36395,EDI_850,SUCCESS,,4325,0,2024-11-01 16:07:42,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18558,SO39346,EDI_856,SUCCESS,,5488,0,2024-11-01 16:07:54,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18559,SO33462,EDI_850,FAILED,,3423,4,2024-11-01 16:07:57,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",2,0,False,True
TXN18562,SO31951,EDI_856,SUCCESS,,4490,0,2024-11-01 16:08:06,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18563,SO30629,API_INVOICE,SUCCESS,,3193,0,2024-11-01 16:08:09,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18564,SO32851,EDI_856,SUCCESS,,5301,0,2024-11-01 16:08:12,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18565,SO38150,EDI_850,SUCCESS,,3924,0,2024-11-01 16:08:15,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18568,SO31069,EDI_856,SUCCESS,,4764,0,2024-11-01 16:08:24,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18569,SO34242,API_ORDER,FAILED,ERR_INVALID_VALUE,4748,3,2024-11-01 16:08:27,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",1,0,False,True
TXN18570,SO36809,EDI_856,FAILED,ERR_MISSING_FIELD,5252,0,2024-11-01 16:08:30,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",3,0,False,True
TXN18573,SO38219,API_INVOICE,SUCCESS,,4331,0,2024-11-01 16:08:39,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18575,SO35106,EDI_850,SUCCESS,,4850,0,2024-11-01 16:08:45,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18576,SO37476,API_INVOICE,SUCCESS,,5853,0,2024-11-01 16:08:48,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18578,SO31482,API_INVOICE,SUCCESS,,5232,0,2024-11-01 16:08:54,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18579,SO36380,API_ORDER,SUCCESS,,3139,0,2024-11-01 16:08:57,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18580,SO33653,API_ORDER,SUCCESS,,4921,0,2024-11-01 16:09:00,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18582,SO31348,API_ORDER,FAILED,ERR_INVALID_VALUE,2795,4,2024-11-01 16:09:06,True,"FAILED_TRANSACTION,RETRY_LIMIT_EXCEEDED",1,0,False,True
TXN18583,SO33158,EDI_850,FAILED,ERR_MISSING_FIELD,1968,4,2024-11-01 16:09:09,True,"FAILED_TRANSACTION,RETRY_LIMIT_EXCEEDED",2,0,False,True
TXN18584,SO34719,EDI_856,SUCCESS,,4405,0,2024-11-01 16:09:12,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18585,SO35530,API_ORDER,SUCCESS,,3021,0,2024-11-01 16:09:15,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18587,SO34148,API_ORDER,SUCCESS,,4568,0,2024-11-01 16:09:21,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18589,SO32122,API_ORDER,SUCCESS,,3537,0,2024-11-01 16:09:27,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18592,SO39967,API_ORDER,SUCCESS,,3690,0,2024-11-01 16:09:36,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18593,SO33571,API_ORDER,SUCCESS,,3178,0,2024-11-01 16:09:39,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18594,SO39823,EDI_856,PENDING,,4396,5,2024-11-01 16:09:42,True,"PENDING_SLA_BREACH,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",3,1,True,True
TXN18596,SO34880,EDI_856,SUCCESS,,5849,0,2024-11-01 16:09:48,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18597,SO33321,API_INVOICE,SUCCESS,,5931,0,2024-11-01 16:09:51,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18598,SO31445,API_INVOICE,SUCCESS,,5396,0,2024-11-01 16:09:54,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18599,SO35814,EDI_856,SUCCESS,,3674,0,2024-11-01 16:09:57,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18600,SO32823,API_ORDER,SUCCESS,,5968,0,2024-11-01 16:10:00,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18602,SO39510,API_INVOICE,SUCCESS,,5163,0,2024-11-01 16:10:06,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18603,SO37011,EDI_850,SUCCESS,,5791,0,2024-11-01 16:10:09,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18604,SO30887,EDI_850,PENDING,,1790,5,2024-11-01 16:10:12,True,RETRY_LIMIT_EXCEEDED,2,1,True,True
TXN18605,SO37649,API_ORDER,SUCCESS,,3091,0,2024-11-01 16:10:15,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18606,SO34416,API_INVOICE,SUCCESS,,3051,0,2024-11-01 16:10:18,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18608,SO39753,API_ORDER,FAILED,,756,4,2024-11-01 16:10:24,True,"FAILED_TRANSACTION,RETRY_LIMIT_EXCEEDED",1,0,False,True
TXN18610,SO33508,EDI_850,SUCCESS,,3814,0,2024-11-01 16:10:30,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18612,SO31062,EDI_850,SUCCESS,,3005,0,2024-11-01 16:10:36,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18613,SO36628,API_INVOICE,SUCCESS,,4973,0,2024-11-01 16:10:39,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18615,SO39986,API_INVOICE,PENDING,,5614,2,2024-11-01 16:10:45,True,"PENDING_SLA_BREACH,PROCESSING_TIME_EXCEEDED",0,1,True,True
TXN18618,SO33839,EDI_850,SUCCESS,,4355,0,2024-11-01 16:10:54,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18619,SO39631,API_ORDER,FAILED,ERR_TIMEOUT,2225,4,2024-11-01 16:10:57,True,"FAILED_TRANSACTION,RETRY_LIMIT_EXCEEDED",1,0,False,True
TXN18621,SO37338,API_INVOICE,SUCCESS,,3090,0,2024-11-01 16:11:03,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18622,SO38096,EDI_850,SUCCESS,,3511,0,2024-11-01 16:11:06,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18625,SO32327,API_ORDER,PENDING,,1176,4,2024-11-01 16:11:15,True,RETRY_LIMIT_EXCEEDED,1,1,True,True
TXN18626,SO32255,EDI_856,SUCCESS,,5798,0,2024-11-01 16:11:18,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18627,SO32627,EDI_850,SUCCESS,,4641,0,2024-11-01 16:11:21,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18629,SO31707,EDI_856,PENDING,,5948,0,2024-11-01 16:11:27,True,"PENDING_SLA_BREACH,PROCESSING_TIME_EXCEEDED",3,1,False,True
TXN18630,SO36402,API_ORDER,SUCCESS,,4498,0,2024-11-01 16:11:30,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18631,SO33152,EDI_850,SUCCESS,,4154,0,2024-11-01 16:11:33,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18632,SO35132,API_ORDER,SUCCESS,,5569,0,2024-11-01 16:11:36,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18634,SO38077,API_ORDER,FAILED,ERR_TIMEOUT,3741,2,2024-11-01 16:11:42,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",1,0,False,True
TXN18636,SO38063,EDI_850,SUCCESS,,3197,0,2024-11-01 16:11:48,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18639,SO34697,EDI_850,FAILED,ERR_MISSING_FIELD,1260,2,2024-11-01 16:11:57,True,FAILED_TRANSACTION,2,0,False,True
TXN18640,SO30137,EDI_850,SUCCESS,,4700,0,2024-11-01 16:12:00,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18641,SO31393,API_ORDER,SUCCESS,,5775,0,2024-11-01 16:12:03,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18642,SO38605,EDI_850,SUCCESS,,3501,0,2024-11-01 16:12:06,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18643,SO37503,EDI_850,FAILED,ERR_INVALID_VALUE,1973,0,2024-11-01 16:12:09,True,FAILED_TRANSACTION,2,0,False,True
TXN18646,SO30009,EDI_856,SUCCESS,,3083,0,2024-11-01 16:12:18,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18647,SO30185,API_INVOICE,SUCCESS,,5930,0,2024-11-01 16:12:21,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18648,SO34022,EDI_850,FAILED,ERR_MISSING_FIELD,5939,1,2024-11-01 16:12:24,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",2,0,True,True
TXN18649,SO36798,EDI_856,SUCCESS,,4466,0,2024-11-01 16:12:27,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18651,SO37442,API_INVOICE,SUCCESS,,3818,0,2024-11-01 16:12:33,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18652,SO32044,EDI_850,FAILED,ERR_MISSING_FIELD,3698,5,2024-11-01 16:12:36,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",2,0,False,True
TXN18653,SO34041,EDI_850,SUCCESS,,3987,0,2024-11-01 16:12:39,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18654,SO34326,EDI_856,SUCCESS,,5333,0,2024-11-01 16:12:42,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18658,SO36877,API_ORDER,PENDING,,2885,3,2024-11-01 16:12:54,True,RETRY_LIMIT_EXCEEDED,1,1,False,True
TXN18659,SO37420,EDI_856,SUCCESS,,3266,0,2024-11-01 16:12:57,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18660,SO32451,API_INVOICE,SUCCESS,,3810,0,2024-11-01 16:13:00,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18663,SO33582,API_INVOICE,SUCCESS,,3751,0,2024-11-01 16:13:09,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18664,SO33280,EDI_850,FAILED,ERR_INVALID_VALUE,3460,5,2024-11-01 16:13:12,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",2,0,False,True
TXN18666,SO39401,EDI_856,SUCCESS,,4356,0,2024-11-01 16:13:18,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18668,SO36315,API_INVOICE,SUCCESS,,3089,0,2024-11-01 16:13:24,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18669,SO39200,EDI_856,SUCCESS,,4998,0,2024-11-01 16:13:27,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18670,SO31519,EDI_850,FAILED,ERR_INVALID_VALUE,3739,3,2024-11-01 16:13:30,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",2,0,False,True
TXN18671,SO36328,EDI_850,SUCCESS,,5339,0,2024-11-01 16:13:33,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18673,SO30392,EDI_856,SUCCESS,,3329,0,2024-11-01 16:13:39,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18674,SO38252,EDI_856,FAILED,ERR_INVALID_VALUE,5417,1,2024-11-01 16:13:42,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",3,0,False,True
TXN18675,SO35234,API_INVOICE,SUCCESS,,3902,0,2024-11-01 16:13:45,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18676,SO32049,EDI_850,FAILED,ERR_TIMEOUT,907,3,2024-11-01 16:13:48,True,"FAILED_TRANSACTION,RETRY_LIMIT_EXCEEDED",2,0,False,True
TXN18678,SO31363,EDI_856,SUCCESS,,5003,0,2024-11-01 16:13:54,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18679,SO32789,API_INVOICE,PENDING,,5208,3,2024-11-01 16:13:57,True,"PENDING_SLA_BREACH,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",0,1,True,True
TXN18680,SO39135,API_ORDER,FAILED,,2721,4,2024-11-01 16:14:00,True,"FAILED_TRANSACTION,RETRY_LIMIT_EXCEEDED",1,0,False,True
TXN18681,SO30008,API_ORDER,SUCCESS,,4662,0,2024-11-01 16:14:03,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18683,SO35172,EDI_856,SUCCESS,,4330,0,2024-11-01 16:14:09,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18684,SO38789,EDI_856,SUCCESS,,5804,0,2024-11-01 16:14:12,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18686,SO32004,EDI_850,SUCCESS,,3258,0,2024-11-01 16:14:18,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18688,SO31709,API_INVOICE,FAILED,ERR_INVALID_VALUE,4585,0,2024-11-01 16:14:24,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",0,0,False,True
TXN18689,SO34160,API_ORDER,PENDING,,1961,5,2024-11-01 16:14:27,True,RETRY_LIMIT_EXCEEDED,1,1,True,True
TXN18690,SO31864,EDI_850,SUCCESS,,3718,0,2024-11-01 16:14:30,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18691,SO36194,EDI_856,SUCCESS,,3504,0,2024-11-01 16:14:33,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18692,SO35199,API_ORDER,SUCCESS,,4404,0,2024-11-01 16:14:36,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18693,SO30415,API_INVOICE,SUCCESS,,3172,0,2024-11-01 16:14:39,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18694,SO34254,EDI_850,SUCCESS,,3401,0,2024-11-01 16:14:42,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18697,SO37564,API_ORDER,SUCCESS,,3006,0,2024-11-01 16:14:51,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18698,SO38345,API_INVOICE,SUCCESS,,3856,0,2024-11-01 16:14:54,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18699,SO34145,EDI_850,SUCCESS,,3163,0,2024-11-01 16:14:57,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18700,SO31949,EDI_856,SUCCESS,,5659,0,2024-11-01 16:15:00,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18701,SO33066,API_INVOICE,SUCCESS,,4684,0,2024-11-01 16:15:03,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18702,SO36448,API_INVOICE,SUCCESS,,3391,0,2024-11-01 16:15:06,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18703,SO32902,EDI_856,FAILED,ERR_MISSING_FIELD,1883,1,2024-11-01 16:15:09,True,FAILED_TRANSACTION,3,0,False,True
TXN18704,SO34222,EDI_856,SUCCESS,,3545,0,2024-11-01 16:15:12,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18707,SO36024,API_INVOICE,SUCCESS,,3676,0,2024-11-01 16:15:21,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18708,SO30556,API_ORDER,SUCCESS,,4276,0,2024-11-01 16:15:24,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18709,SO39716,EDI_856,SUCCESS,,5154,0,2024-11-01 16:15:27,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18713,SO34309,EDI_850,SUCCESS,,5716,0,2024-11-01 16:15:39,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18714,SO39130,API_INVOICE,SUCCESS,,4141,0,2024-11-01 16:15:42,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18715,SO34125,API_ORDER,SUCCESS,,3656,0,2024-11-01 16:15:45,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18716,SO30948,EDI_850,SUCCESS,,5296,0,2024-11-01 16:15:48,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18717,SO32415,EDI_850,SUCCESS,,4545,0,2024-11-01 16:15:51,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18718,SO39614,EDI_856,SUCCESS,,3923,0,2024-11-01 16:15:54,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18719,SO32353,API_INVOICE,FAILED,ERR_MISSING_FIELD,3568,5,2024-11-01 16:15:57,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",0,0,False,True
TXN18723,SO34068,API_INVOICE,PENDING,,3055,5,2024-11-01 16:16:09,True,"PENDING_SLA_BREACH,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",0,1,True,True
TXN18724,SO33402,API_INVOICE,SUCCESS,,4603,0,2024-11-01 16:16:12,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18725,SO39739,EDI_850,SUCCESS,,4370,0,2024-11-01 16:16:15,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18726,SO31135,EDI_850,SUCCESS,,5811,0,2024-11-01 16:16:18,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18727,SO31744,EDI_856,SUCCESS,,4798,0,2024-11-01 16:16:21,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18728,SO36213,API_INVOICE,FAILED,ERR_MISSING_FIELD,4190,2,2024-11-01 16:16:24,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED",0,0,False,True
TXN18730,SO38505,EDI_856,SUCCESS,,5684,0,2024-11-01 16:16:30,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18731,SO36342,API_ORDER,SUCCESS,,3675,0,2024-11-01 16:16:33,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18732,SO36226,API_ORDER,SUCCESS,,4676,0,2024-11-01 16:16:36,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18733,SO31670,EDI_856,FAILED,,4968,3,2024-11-01 16:16:39,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",3,0,False,True
TXN18735,SO36005,EDI_850,SUCCESS,,3515,0,2024-11-01 16:16:45,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18736,SO35954,EDI_856,SUCCESS,,5955,0,2024-11-01 16:16:48,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18739,SO37439,EDI_850,SUCCESS,,5011,0,2024-11-01 16:16:57,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18741,SO31290,API_INVOICE,SUCCESS,,5373,0,2024-11-01 16:17:03,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18742,SO33689,EDI_856,SUCCESS,,3463,0,2024-11-01 16:17:06,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18743,SO32315,EDI_856,FAILED,ERR_MISSING_FIELD,720,5,2024-11-01 16:17:09,True,"FAILED_TRANSACTION,RETRY_LIMIT_EXCEEDED",3,0,True,True
TXN18746,SO31254,API_ORDER,SUCCESS,,3551,0,2024-11-01 16:17:18,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18750,SO36085,API_INVOICE,SUCCESS,,3842,0,2024-11-01 16:17:30,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18752,SO35231,EDI_850,SUCCESS,,4544,0,2024-11-01 16:17:36,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18753,SO34338,EDI_850,SUCCESS,,3905,0,2024-11-01 16:17:39,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18755,SO39184,API_INVOICE,SUCCESS,,3208,0,2024-11-01 16:17:45,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18756,SO36904,EDI_850,SUCCESS,,5607,0,2024-11-01 16:17:48,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18757,SO32904,API_INVOICE,SUCCESS,,3158,0,2024-11-01 16:17:51,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18762,SO34116,API_INVOICE,SUCCESS,,3413,0,2024-11-01 16:18:06,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18764,SO31241,API_INVOICE,PENDING,,3862,1,2024-11-01 16:18:12,True,"PENDING_SLA_BREACH,PROCESSING_TIME_EXCEEDED",0,1,False,True
TXN18765,SO32255,EDI_850,SUCCESS,,5912,0,2024-11-01 16:18:15,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18766,SO37778,API_ORDER,SUCCESS,,4594,0,2024-11-01 16:18:18,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18767,SO36379,API_INVOICE,SUCCESS,,4125,0,2024-11-01 16:18:21,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18771,SO35145,EDI_856,SUCCESS,,3395,0,2024-11-01 16:18:33,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18772,SO30445,API_ORDER,SUCCESS,,4089,0,2024-11-01 16:18:36,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18773,SO31008,API_INVOICE,SUCCESS,,4766,0,2024-11-01 16:18:39,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18774,SO30786,EDI_850,SUCCESS,,3568,0,2024-11-01 16:18:42,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18776,SO39838,API_INVOICE,SUCCESS,,4912,0,2024-11-01 16:18:48,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18777,SO30935,API_INVOICE,FAILED,,1051,3,2024-11-01 16:18:51,True,"FAILED_TRANSACTION,RETRY_LIMIT_EXCEEDED",0,0,False,True
TXN18778,SO32521,EDI_856,PENDING,,5179,2,2024-11-01 16:18:54,True,"PENDING_SLA_BREACH,PROCESSING_TIME_EXCEEDED",3,1,False,True
TXN18783,SO37442,API_INVOICE,SUCCESS,,5700,0,2024-11-01 16:19:09,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18790,SO32488,EDI_850,FAILED,ERR_TIMEOUT,3327,3,2024-11-01 16:19:30,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",2,0,False,True
TXN18792,SO36888,API_INVOICE,SUCCESS,,3561,0,2024-11-01 16:19:36,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18796,SO37617,API_INVOICE,SUCCESS,,5507,0,2024-11-01 16:19:48,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18797,SO37852,API_ORDER,SUCCESS,,4220,0,2024-11-01 16:19:51,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18798,SO35913,API_ORDER,SUCCESS,,4950,0,2024-11-01 16:19:54,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18799,SO32200,API_ORDER,SUCCESS,,4308,0,2024-11-01 16:19:57,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18803,SO38579,EDI_850,SUCCESS,,3296,0,2024-11-01 16:20:09,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18804,SO36586,API_INVOICE,SUCCESS,,4272,0,2024-11-01 16:20:12,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18807,SO37581,EDI_850,SUCCESS,,4917,0,2024-11-01 16:20:21,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18808,SO33267,API_ORDER,SUCCESS,,3392,0,2024-11-01 16:20:24,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18809,SO30794,EDI_850,SUCCESS,,3502,0,2024-11-01 16:20:27,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18810,SO36956,EDI_850,SUCCESS,,3996,0,2024-11-01 16:20:30,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18813,SO31385,API_INVOICE,FAILED,ERR_INVALID_VALUE,1008,5,2024-11-01 16:20:39,True,"FAILED_TRANSACTION,RETRY_LIMIT_EXCEEDED",0,0,True,True
TXN18815,SO30341,EDI_850,FAILED,ERR_INVALID_VALUE,5103,4,2024-11-01 16:20:45,True,"FAILED_TRANSACTION,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",2,0,False,True
TXN18818,SO33381,EDI_850,SUCCESS,,3894,0,2024-11-01 16:20:54,True,PROCESSING_TIME_EXCEEDED,2,2,False,True
TXN18819,SO39703,API_INVOICE,SUCCESS,,4025,0,2024-11-01 16:20:57,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18820,SO30235,EDI_856,SUCCESS,,4878,0,2024-11-01 16:21:00,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18822,SO32242,API_ORDER,SUCCESS,,3793,0,2024-11-01 16:21:06,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18824,SO32502,API_ORDER,SUCCESS,,4046,0,2024-11-01 16:21:12,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18826,SO31193,API_ORDER,SUCCESS,,5664,0,2024-11-01 16:21:18,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18827,SO36354,EDI_856,SUCCESS,,3880,0,2024-11-01 16:21:21,True,PROCESSING_TIME_EXCEEDED,3,2,False,True
TXN18830,SO36011,API_ORDER,SUCCESS,,3547,0,2024-11-01 16:21:30,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18831,SO33330,API_INVOICE,SUCCESS,,5880,0,2024-11-01 16:21:33,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18832,SO32173,API_INVOICE,SUCCESS,,4192,0,2024-11-01 16:21:36,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18833,SO36479,API_INVOICE,SUCCESS,,4743,0,2024-11-01 16:21:39,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18834,SO36988,API_INVOICE,SUCCESS,,3017,0,2024-11-01 16:21:42,True,PROCESSING_TIME_EXCEEDED,0,2,False,True
TXN18836,SO33256,API_ORDER,SUCCESS,,4803,0,2024-11-01 16:21:48,True,PROCESSING_TIME_EXCEEDED,1,2,False,True
TXN18837,SO30532,API_ORDER,PENDING,,4338,5,2024-11-01 16:21:51,True,"PENDING_SLA_BREACH,PROCESSING_TIME_EXCEEDED,RETRY_LIMIT_EXCEEDED",1,1,True,True
