transaction_id,order_id,integration_type,status,error_code,processing_time_ms,retry_count,transaction_date
TXN19202,SO32861,API_ORDER,SUCCESS,,2869,0,2024-11-01 16:40:06
TXN19203,SO39239,API_INVOICE,SUCCESS,,1885,0,2024-11-01 16:40:09
TXN19204,SO31491,API_ORDER,SUCCESS,,3085,0,2024-11-01 16:40:12
TXN19205,SO32807,API_INVOICE,FAILED,ERR_MISSING_FIELD,1488,1,2024-11-01 16:40:15
TXN19206,SO31624,API_INVOICE,PENDING,,5089,3,2024-11-01 16:40:18
TXN19207,SO33222,EDI_856,SUCCESS,,3738,0,2024-11-01 16:40:21
TXN19208,SO31376,API_ORDER,SUCCESS,,1710,0,2024-11-01 16:40:24
TXN19209,SO35977,API_ORDER,SUCCESS,,4008,0,2024-11-01 16:40:27
TXN19210,SO32725,API_INVOICE,SUCCESS,,2160,0,2024-11-01 16:40:30
TXN19211,SO37414,EDI_856,SUCCESS,,1716,0,2024-11-01 16:40:33
TXN19212,SO33374,EDI_850,SUCCESS,,2746,0,2024-11-01 16:40:36
TXN19213,SO32318,EDI_850,SUCCESS,,1401,0,2024-11-01 16:40:39
TXN19214,SO30669,API_INVOICE,SUCCESS,,5837,0,2024-11-01 16:40:42
TXN19215,SO37831,EDI_850,SUCCESS,,1543,0,2024-11-01 16:40:45
TXN19216,SO36341,EDI_856,SUCCESS,,4185,0,2024-11-01 16:40:48
TXN19217,SO36804,EDI_850,SUCCESS,,2097,0,2024-11-01 16:40:51
TXN19218,SO35916,EDI_850,SUCCESS,,5849,0,2024-11-01 16:40:54
TXN19219,SO38178,EDI_856,SUCCESS,,4943,0,2024-11-01 16:40:57
TXN19220,SO30246,API_INVOICE,SUCCESS,,2117,0,2024-11-01 16:41:00
TXN19221,SO30288,EDI_856,SUCCESS,,3767,0,2024-11-01 16:41:03
TXN19222,SO32237,EDI_856,SUCCESS,,2284,0,2024-11-01 16:41:06
TXN19223,SO31308,API_ORDER,SUCCESS,,1698,0,2024-11-01 16:41:09
TXN19224,SO37089,EDI_856,SUCCESS,,3319,0,2024-11-01 16:41:12
TXN19225,SO34742,EDI_850,FAILED,ERR_MISSING_FIELD,3725,0,2024-11-01 16:41:15
TXN19226,SO32565,EDI_856,SUCCESS,,1277,0,2024-11-01 16:41:18
TXN19227,SO31765,EDI_856,PENDING,,1041,2,2024-11-01 16:41:21
TXN19228,SO38102,EDI_856,SUCCESS,,4420,0,2024-11-01 16:41:24
TXN19229,SO35429,EDI_850,SUCCESS,,1511,0,2024-11-01 16:41:27
TXN19230,SO32089,API_ORDER,SUCCESS,,2262,0,2024-11-01 16:41:30
TXN19231,SO33562,EDI_850,SUCCESS,,1790,0,2024-11-01 16:41:33
TXN19232,SO31917,EDI_850,SUCCESS,,1861,0,2024-11-01 16:41:36
TXN19233,SO31331,EDI_850,SUCCESS,,1896,0,2024-11-01 16:41:39
TXN19234,SO38472,API_INVOICE,SUCCESS,,964,0,2024-11-01 16:41:42
TXN19235,SO33675,API_ORDER,SUCCESS,,5183,0,2024-11-01 16:41:45
TXN19236,SO34146,API_ORDER,SUCCESS,,5571,0,2024-11-01 16:41:48
TXN19237,SO34254,API_INVOICE,SUCCESS,,4573,0,2024-11-01 16:41:51
TXN19238,SO38758,API_INVOICE,SUCCESS,,2236,0,2024-11-01 16:41:54
TXN19239,SO32293,EDI_856,SUCCESS,,2981,0,2024-11-01 16:41:57
TXN19240,SO39055,EDI_856,SUCCESS,,540,0,2024-11-01 16:42:00
TXN19241,SO30027,EDI_856,SUCCESS,,5077,0,2024-11-01 16:42:03
TXN19242,SO32046,EDI_850,SUCCESS,,4490,0,2024-11-01 16:42:06
TXN19243,SO37790,EDI_850,SUCCESS,,3038,0,2024-11-01 16:42:09
TXN19244,SO31293,API_INVOICE,SUCCESS,,3099,0,2024-11-01 16:42:12
TXN19245,SO33585,API_ORDER,SUCCESS,,1121,0,2024-11-01 16:42:15
TXN19246,SO36836,API_INVOICE,SUCCESS,,2568,0,2024-11-01 16:42:18
TXN19247,SO32412,EDI_856,SUCCESS,,4923,0,2024-11-01 16:42:21
TXN19248,SO37608,API_INVOICE,SUCCESS,,4406,0,2024-11-01 16:42:24
TXN19249,SO30302,API_INVOICE,SUCCESS,,5983,0,2024-11-01 16:42:27
TXN19250,SO30175,EDI_856,SUCCESS,,5547,0,2024-11-01 16:42:30
TXN19251,SO38167,EDI_856,SUCCESS,,4552,0,2024-11-01 16:42:33
TXN19252,SO36706,EDI_856,SUCCESS,,1371,0,2024-11-01 16:42:36
TXN19253,SO37342,API_INVOICE,SUCCESS,,4154,0,2024-11-01 16:42:39
TXN19254,SO31671,EDI_856,FAILED,ERR_INVALID_VALUE,844,0,2024-11-01 16:42:42
TXN19255,SO32127,EDI_850,SUCCESS,,4044,0,2024-11-01 16:42:45
TXN19256,SO31034,API_ORDER,SUCCESS,,2538,0,2024-11-01 16:42:48
TXN19257,SO37984,API_ORDER,SUCCESS,,1174,0,2024-11-01 16:42:51
TXN19258,SO34717,EDI_850,SUCCESS,,2216,0,2024-11-01 16:42:54
TXN19259,SO35897,EDI_856,SUCCESS,,3731,0,2024-11-01 16:42:57
TXN19260,SO36146,API_ORDER,SUCCESS,,2483,0,2024-11-01 16:43:00
TXN19261,SO34264,EDI_856,SUCCESS,,5166,0,2024-11-01 16:43:03
TXN19262,SO31518,EDI_850,SUCCESS,,4225,0,2024-11-01 16:43:06
TXN19263,SO37325,EDI_850,FAILED,ERR_MISSING_FIELD,5489,4,2024-11-01 16:43:09
TXN19264,SO33796,EDI_856,SUCCESS,,4330,0,2024-11-01 16:43:12
TXN19265,SO36238,EDI_856,SUCCESS,,2204,0,2024-11-01 16:43:15
TXN19266,SO31999,API_INVOICE,SUCCESS,,916,0,2024-11-01 16:43:18
TXN19267,SO32277,API_INVOICE,SUCCESS,,3408,0,2024-11-01 16:43:21
TXN19268,SO39868,EDI_850,SUCCESS,,1353,0,2024-11-01 16:43:24
TXN19269,SO32606,EDI_856,SUCCESS,,2754,0,2024-11-01 16:43:27
TXN19270,SO37711,EDI_856,FAILED,,4107,1,2024-11-01 16:43:30
TXN19271,SO37845,EDI_850,SUCCESS,,5216,0,2024-11-01 16:43:33
TXN19272,SO37647,EDI_856,FAILED,ERR_INVALID_VALUE,3883,5,2024-11-01 16:43:36
TXN19273,SO32141,EDI_856,SUCCESS,,5412,0,2024-11-01 16:43:39
TXN19274,SO37908,EDI_856,SUCCESS,,4340,0,2024-11-01 16:43:42
TXN19275,SO34571,EDI_850,SUCCESS,,2669,0,2024-11-01 16:43:45
TXN19276,SO34839,EDI_856,SUCCESS,,2061,0,2024-11-01 16:43:48
TXN19277,SO30326,EDI_856,SUCCESS,,1301,0,2024-11-01 16:43:51
TXN19278,SO37128,API_INVOICE,FAILED,ERR_TIMEOUT,4610,4,2024-11-01 16:43:54
TXN19279,SO31508,API_INVOICE,SUCCESS,,1734,0,2024-11-01 16:43:57
TXN19280,SO39504,EDI_856,SUCCESS,,5174,0,2024-11-01 16:44:00
TXN19281,SO30712,EDI_856,SUCCESS,,2883,0,2024-11-01 16:44:03
TXN19282,SO39888,EDI_850,SUCCESS,,3342,0,2024-11-01 16:44:06
TXN19283,SO33432,EDI_850,SUCCESS,,1436,0,2024-11-01 16:44:09
TXN19284,SO34470,API_ORDER,SUCCESS,,5248,0,2024-11-01 16:44:12
TXN19285,SO34699,EDI_850,SUCCESS,,1112,0,2024-11-01 16:44:15
TXN19286,SO38623,EDI_850,SUCCESS,,2638,0,2024-11-01 16:44:18
TXN19287,SO31787,EDI_856,SUCCESS,,3177,0,2024-11-01 16:44:21
TXN19288,SO38169,EDI_856,SUCCESS,,799,0,2024-11-01 16:44:24
TXN19289,SO37920,API_ORDER,SUCCESS,,3661,0,2024-11-01 16:44:27
TXN19290,SO38595,EDI_850,SUCCESS,,543,0,2024-11-01 16:44:30
TXN19291,SO34037,API_ORDER,FAILED,,3774,0,2024-11-01 16:44:33
TXN19292,SO33010,API_INVOICE,SUCCESS,,827,0,2024-11-01 16:44:36
TXN19293,SO33955,EDI_850,SUCCESS,,4354,0,2024-11-01 16:44:39
TXN19294,SO38219,API_ORDER,FAILED,ERR_MISSING_FIELD,2801,4,2024-11-01 16:44:42
TXN19295,SO39091,EDI_850,SUCCESS,,1341,0,2024-11-01 16:44:45
TXN19296,SO36385,EDI_856,SUCCESS,,4258,0,2024-11-01 16:44:48
TXN19297,SO34616,API_INVOICE,PENDING,,5828,5,2024-11-01 16:44:51
TXN19298,SO36842,EDI_850,SUCCESS,,2953,0,2024-11-01 16:44:54
TXN19299,SO35284,API_ORDER,SUCCESS,,4526,0,2024-11-01 16:44:57
TXN19300,SO39717,API_ORDER,SUCCESS,,4075,0,2024-11-01 16:45:00
TXN19301,SO37941,API_ORDER,SUCCESS,,3984,0,2024-11-01 16:45:03
TXN19302,SO32582,API_INVOICE,FAILED,ERR_MISSING_FIELD,1632,5,2024-11-01 16:45:06
TXN19303,SO32039,EDI_850,SUCCESS,,820,0,2024-11-01 16:45:09
TXN19304,SO33305,EDI_856,SUCCESS,,1479,0,2024-11-01 16:45:12
TXN19305,SO33979,API_INVOICE,SUCCESS,,4956,0,2024-11-01 16:45:15
TXN19306,SO33179,EDI_850,SUCCESS,,2322,0,2024-11-01 16:45:18
TXN19307,SO36850,API_ORDER,SUCCESS,,1175,0,2024-11-01 16:45:21
TXN19308,SO36820,EDI_856,SUCCESS,,1842,0,2024-11-01 16:45:24
TXN19309,SO34913,EDI_850,SUCCESS,,4488,0,2024-11-01 16:45:27
TXN19310,SO37292,API_INVOICE,SUCCESS,,1844,0,2024-11-01 16:45:30
TXN19311,SO35323,API_ORDER,SUCCESS,,4420,0,2024-11-01 16:45:33
TXN19312,SO33151,EDI_850,SUCCESS,,971,0,2024-11-01 16:45:36
TXN19313,SO35596,API_INVOICE,SUCCESS,,3487,0,2024-11-01 16:45:39
TXN19314,SO35346,API_INVOICE,SUCCESS,,2640,0,2024-11-01 16:45:42
TXN19315,SO35477,EDI_850,SUCCESS,,547,0,2024-11-01 16:45:45
TXN19316,SO35573,API_INVOICE,FAILED,,2317,4,2024-11-01 16:45:48
TXN19317,SO36325,EDI_850,SUCCESS,,2504,0,2024-11-01 16:45:51
TXN19318,SO35569,EDI_850,SUCCESS,,5632,0,2024-11-01 16:45:54
TXN19319,SO35050,EDI_856,FAILED,ERR_MISSING_FIELD,3165,5,2024-11-01 16:45:57
TXN19320,SO32116,EDI_856,SUCCESS,,1781,0,2024-11-01 16:46:00
TXN19321,SO35732,API_ORDER,FAILED,,574,3,2024-11-01 16:46:03
TXN19322,SO38989,API_INVOICE,SUCCESS,,5335,0,2024-11-01 16:46:06
TXN19323,SO39207,API_ORDER,SUCCESS,,2161,0,2024-11-01 16:46:09
TXN19324,SO33015,API_ORDER,SUCCESS,,875,0,2024-11-01 16:46:12
TXN19325,SO34939,EDI_850,SUCCESS,,4567,0,2024-11-01 16:46:15
TXN19326,SO36098,EDI_856,SUCCESS,,4987,0,2024-11-01 16:46:18
TXN19327,SO35448,API_ORDER,SUCCESS,,3132,0,2024-11-01 16:46:21
TXN19328,SO34911,API_ORDER,SUCCESS,,5401,0,2024-11-01 16:46:24
TXN19329,SO32420,EDI_856,SUCCESS,,3469,0,2024-11-01 16:46:27
TXN19330,SO30307,EDI_856,SUCCESS,,4268,0,2024-11-01 16:46:30
TXN19331,SO31044,EDI_856,SUCCESS,,4385,0,2024-11-01 16:46:33
TXN19332,SO30243,EDI_856,SUCCESS,,960,0,2024-11-01 16:46:36
TXN19333,SO36854,API_INVOICE,SUCCESS,,4860,0,2024-11-01 16:46:39
TXN19334,SO35300,EDI_856,SUCCESS,,3532,0,2024-11-01 16:46:42
TXN19335,SO31544,API_ORDER,SUCCESS,,3789,0,2024-11-01 16:46:45
TXN19336,SO33158,EDI_850,FAILED,ERR_TIMEOUT,1795,4,2024-11-01 16:46:48
TXN19337,SO39573,EDI_850,SUCCESS,,5995,0,2024-11-01 16:46:51
TXN19338,SO35901,EDI_850,SUCCESS,,3083,0,2024-11-01 16:46:54
TXN19339,SO36661,EDI_856,SUCCESS,,4055,0,2024-11-01 16:46:57
TXN19340,SO30009,API_ORDER,SUCCESS,,1974,0,2024-11-01 16:47:00
TXN19341,SO35542,EDI_856,SUCCESS,,5075,0,2024-11-01 16:47:03
TXN19342,SO37184,API_INVOICE,FAILED,,4907,3,2024-11-01 16:47:06
TXN19343,SO38032,EDI_856,SUCCESS,,3892,0,2024-11-01 16:47:09
TXN19344,SO35477,EDI_856,PENDING,,5210,0,2024-11-01 16:47:12
TXN19345,SO39727,EDI_850,SUCCESS,,698,0,2024-11-01 16:47:15
TXN19346,SO33520,API_INVOICE,SUCCESS,,1917,0,2024-11-01 16:47:18
TXN19347,SO30094,API_INVOICE,SUCCESS,,2995,0,2024-11-01 16:47:21
TXN19348,SO36849,EDI_850,FAILED,ERR_INVALID_VALUE,2471,3,2024-11-01 16:47:24
TXN19349,SO30399,EDI_850,SUCCESS,,5974,0,2024-11-01 16:47:27
TXN19350,SO37098,EDI_856,SUCCESS,,702,0,2024-11-01 16:47:30
TXN19351,SO36485,API_INVOICE,SUCCESS,,5383,0,2024-11-01 16:47:33
TXN19352,SO39179,EDI_856,SUCCESS,,5209,0,2024-11-01 16:47:36
TXN19353,SO35716,EDI_850,SUCCESS,,3815,0,2024-11-01 16:47:39
TXN19354,SO30126,API_ORDER,SUCCESS,,2705,0,2024-11-01 16:47:42
TXN19355,SO30703,API_ORDER,FAILED,ERR_TIMEOUT,4015,4,2024-11-01 16:47:45
TXN19356,SO39558,API_INVOICE,SUCCESS,,1579,0,2024-11-01 16:47:48
TXN19357,SO30656,API_ORDER,SUCCESS,,2516,0,2024-11-01 16:47:51
TXN19358,SO37944,EDI_856,SUCCESS,,5891,0,2024-11-01 16:47:54
TXN19359,SO35017,API_ORDER,FAILED,,1896,5,2024-11-01 16:47:57
TXN19360,SO37607,EDI_856,SUCCESS,,2625,0,2024-11-01 16:48:00
TXN19361,SO35706,API_ORDER,SUCCESS,,4496,0,2024-11-01 16:48:03
TXN19362,SO30034,EDI_850,FAILED,ERR_MISSING_FIELD,2668,2,2024-11-01 16:48:06
TXN19363,SO33756,EDI_856,SUCCESS,,3795,0,2024-11-01 16:48:09
TXN19364,SO30477,API_INVOICE,SUCCESS,,5070,0,2024-11-01 16:48:12
TXN19365,SO38932,EDI_850,SUCCESS,,2956,0,2024-11-01 16:48:15
TXN19366,SO33558,API_ORDER,SUCCESS,,737,0,2024-11-01 16:48:18
TXN19367,SO36468,API_ORDER,SUCCESS,,4266,0,2024-11-01 16:48:21
TXN19368,SO34851,API_INVOICE,SUCCESS,,2082,0,2024-11-01 16:48:24
TXN19369,SO31416,API_ORDER,SUCCESS,,2936,0,2024-11-01 16:48:27
TXN19370,SO37088,API_INVOICE,SUCCESS,,5515,0,2024-11-01 16:48:30
TXN19371,SO31180,EDI_856,SUCCESS,,3560,0,2024-11-01 16:48:33
TXN19372,SO31352,EDI_850,SUCCESS,,5915,0,2024-11-01 16:48:36
TXN19373,SO38960,EDI_856,PENDING,,4102,3,2024-11-01 16:48:39
TXN19374,SO35276,EDI_850,SUCCESS,,4133,0,2024-11-01 16:48:42
TXN19375,SO35982,EDI_850,SUCCESS,,1898,0,2024-11-01 16:48:45
TXN19376,SO36445,API_INVOICE,SUCCESS,,1548,0,2024-11-01 16:48:48
TXN19377,SO31855,EDI_850,SUCCESS,,4578,0,2024-11-01 16:48:51
TXN19378,SO34804,EDI_856,SUCCESS,,4268,0,2024-11-01 16:48:54
TXN19379,SO36781,EDI_850,SUCCESS,,4957,0,2024-11-01 16:48:57
TXN19380,SO34878,EDI_850,SUCCESS,,2532,0,2024-11-01 16:49:00
TXN19381,SO32705,EDI_856,FAILED,,1589,4,2024-11-01 16:49:03
TXN19382,SO30848,EDI_850,SUCCESS,,2135,0,2024-11-01 16:49:06
TXN19383,SO31593,EDI_850,SUCCESS,,2208,0,2024-11-01 16:49:09
TXN19384,SO36622,API_ORDER,SUCCESS,,4172,0,2024-11-01 16:49:12
TXN19385,SO37251,API_INVOICE,SUCCESS,,2230,0,2024-11-01 16:49:15
TXN19386,SO31212,API_INVOICE,SUCCESS,,3754,0,2024-11-01 16:49:18
TXN19387,SO36299,API_ORDER,SUCCESS,,1242,0,2024-11-01 16:49:21
TXN19388,SO35904,EDI_856,SUCCESS,,973,0,2024-11-01 16:49:24
TXN19389,SO38243,EDI_850,FAILED,,5758,2,2024-11-01 16:49:27
TXN19390,SO31411,API_INVOICE,SUCCESS,,1889,0,2024-11-01 16:49:30
TXN19391,SO38165,API_ORDER,SUCCESS,,5939,0,2024-11-01 16:49:33
TXN19392,SO33686,API_INVOICE,SUCCESS,,3227,0,2024-11-01 16:49:36
TXN19393,SO31336,EDI_856,SUCCESS,,2199,0,2024-11-01 16:49:39
TXN19394,SO32210,API_INVOICE,SUCCESS,,3754,0,2024-11-01 16:49:42
TXN19395,SO35267,API_INVOICE,SUCCESS,,4093,0,2024-11-01 16:49:45
TXN19396,SO32774,API_INVOICE,FAILED,ERR_INVALID_VALUE,1180,1,2024-11-01 16:49:48
TXN19397,SO37294,EDI_856,SUCCESS,,2832,0,2024-11-01 16:49:51
TXN19398,SO31450,EDI_850,SUCCESS,,5858,0,2024-11-01 16:49:54
TXN19399,SO32039,API_INVOICE,SUCCESS,,1063,0,2024-11-01 16:49:57
TXN19400,SO31628,EDI_850,SUCCESS,,1141,0,2024-11-01 16:50:00
TXN19401,SO32398,API_INVOICE,SUCCESS,,1759,0,2024-11-01 16:50:03
TXN19402,SO30483,API_INVOICE,FAILED,ERR_INVALID_VALUE,3878,5,2024-11-01 16:50:06
TXN19403,SO33165,EDI_856,SUCCESS,,4700,0,2024-11-01 16:50:09
TXN19404,SO35603,API_INVOICE,SUCCESS,,1320,0,2024-11-01 16:50:12
TXN19405,SO33236,EDI_856,SUCCESS,,5341,0,2024-11-01 16:50:15
TXN19406,SO34754,EDI_850,SUCCESS,,5249,0,2024-11-01 16:50:18
TXN19407,SO35970,EDI_850,SUCCESS,,4400,0,2024-11-01 16:50:21
TXN19408,SO30486,API_INVOICE,SUCCESS,,4138,0,2024-11-01 16:50:24
TXN19409,SO32676,API_INVOICE,SUCCESS,,2025,0,2024-11-01 16:50:27
TXN19410,SO37572,API_INVOICE,FAILED,ERR_TIMEOUT,2910,0,2024-11-01 16:50:30
TXN19411,SO39977,API_INVOICE,SUCCESS,,4135,0,2024-11-01 16:50:33
TXN19412,SO31959,API_ORDER,SUCCESS,,4749,0,2024-11-01 16:50:36
TXN19413,SO37007,API_ORDER,SUCCESS,,4568,0,2024-11-01 16:50:39
TXN19414,SO35212,API_INVOICE,SUCCESS,,3082,0,2024-11-01 16:50:42
TXN19415,SO33163,EDI_850,SUCCESS,,5714,0,2024-11-01 16:50:45
TXN19416,SO31286,EDI_850,SUCCESS,,5011,0,2024-11-01 16:50:48
TXN19417,SO39019,EDI_856,PENDING,,2007,3,2024-11-01 16:50:51
TXN19418,SO31697,EDI_850,FAILED,ERR_INVALID_VALUE,2748,3,2024-11-01 16:50:54
TXN19419,SO39972,EDI_850,SUCCESS,,2125,0,2024-11-01 16:50:57
TXN19420,SO30538,EDI_856,SUCCESS,,4678,0,2024-11-01 16:51:00
TXN19421,SO38620,API_ORDER,SUCCESS,,2966,0,2024-11-01 16:51:03
TXN19422,SO38595,EDI_850,SUCCESS,,4615,0,2024-11-01 16:51:06
TXN19423,SO37018,EDI_856,SUCCESS,,5113,0,2024-11-01 16:51:09
TXN19424,SO39559,API_ORDER,SUCCESS,,4399,0,2024-11-01 16:51:12
TXN19425,SO38192,EDI_850,PENDING,,3008,1,2024-11-01 16:51:15
TXN19426,SO32656,API_INVOICE,PENDING,,3631,2,2024-11-01 16:51:18
TXN19427,SO38472,EDI_850,SUCCESS,,1061,0,2024-11-01 16:51:21
TXN19428,SO39403,EDI_850,SUCCESS,,4771,0,2024-11-01 16:51:24
TXN19429,SO32018,EDI_856,SUCCESS,,3107,0,2024-11-01 16:51:27
TXN19430,SO31916,API_ORDER,SUCCESS,,2376,0,2024-11-01 16:51:30
TXN19431,SO34519,API_ORDER,SUCCESS,,5269,0,2024-11-01 16:51:33
TXN19432,SO31918,API_ORDER,SUCCESS,,679,0,2024-11-01 16:51:36
TXN19433,SO37027,EDI_850,SUCCESS,,2720,0,2024-11-01 16:51:39
TXN19434,SO38696,API_INVOICE,FAILED,,4090,3,2024-11-01 16:51:42
TXN19435,SO36744,EDI_850,SUCCESS,,2735,0,2024-11-01 16:51:45
TXN19436,SO31370,EDI_850,SUCCESS,,2113,0,2024-11-01 16:51:48
TXN19437,SO31573,EDI_856,FAILED,,5264,3,2024-11-01 16:51:51
TXN19438,SO38268,EDI_856,SUCCESS,,3786,0,2024-11-01 16:51:54
TXN19439,SO31840,API_ORDER,SUCCESS,,2456,0,2024-11-01 16:51:57
TXN19440,SO32954,EDI_850,SUCCESS,,4044,0,2024-11-01 16:52:00
TXN19441,SO35532,API_ORDER,SUCCESS,,1680,0,2024-11-01 16:52:03
TXN19442,SO36463,EDI_850,SUCCESS,,2727,0,2024-11-01 16:52:06
TXN19443,SO37053,EDI_850,SUCCESS,,1065,0,2024-11-01 16:52:09
TXN19444,SO37589,API_INVOICE,SUCCESS,,4024,0,2024-11-01 16:52:12
TXN19445,SO32530,API_INVOICE,FAILED,ERR_TIMEOUT,3536,3,2024-11-01 16:52:15
TXN19446,SO39627,API_INVOICE,SUCCESS,,4015,0,2024-11-01 16:52:18
TXN19447,SO34930,EDI_850,FAILED,,2327,4,2024-11-01 16:52:21
TXN19448,SO35748,EDI_850,SUCCESS,,1179,0,2024-11-01 16:52:24
TXN19449,SO30830,API_ORDER,SUCCESS,,3474,0,2024-11-01 16:52:27
TXN19450,SO36289,API_ORDER,SUCCESS,,3811,0,2024-11-01 16:52:30
TXN19451,SO33155,EDI_856,FAILED,ERR_INVALID_VALUE,2197,0,2024-11-01 16:52:33
TXN19452,SO34675,API_ORDER,SUCCESS,,4549,0,2024-11-01 16:52:36
TXN19453,SO33957,EDI_850,SUCCESS,,1344,0,2024-11-01 16:52:39
TXN19454,SO32249,API_INVOICE,SUCCESS,,3223,0,2024-11-01 16:52:42
TXN19455,SO31943,EDI_850,SUCCESS,,4551,0,2024-11-01 16:52:45
TXN19456,SO37699,API_ORDER,SUCCESS,,1108,0,2024-11-01 16:52:48
TXN19457,SO34112,EDI_856,SUCCESS,,1396,0,2024-11-01 16:52:51
TXN19458,SO37588,EDI_856,SUCCESS,,2505,0,2024-11-01 16:52:54
TXN19459,SO36813,API_INVOICE,SUCCESS,,2719,0,2024-11-01 16:52:57
TXN19460,SO33354,EDI_850,SUCCESS,,4411,0,2024-11-01 16:53:00
TXN19461,SO31520,API_ORDER,SUCCESS,,2921,0,2024-11-01 16:53:03
TXN19462,SO31707,API_INVOICE,SUCCESS,,4157,0,2024-11-01 16:53:06
TXN19463,SO36582,API_INVOICE,SUCCESS,,4108,0,2024-11-01 16:53:09
TXN19464,SO39371,EDI_850,SUCCESS,,4639,0,2024-11-01 16:53:12
TXN19465,SO39011,EDI_856,SUCCESS,,1816,0,2024-11-01 16:53:15
TXN19466,SO35713,EDI_856,SUCCESS,,2617,0,2024-11-01 16:53:18
TXN19467,SO30829,API_INVOICE,SUCCESS,,3588,0,2024-11-01 16:53:21
TXN19468,SO30178,API_ORDER,SUCCESS,,2030,0,2024-11-01 16:53:24
TXN19469,SO37848,EDI_850,FAILED,ERR_INVALID_VALUE,2209,5,2024-11-01 16:53:27
TXN19470,SO33933,API_ORDER,SUCCESS,,5019,0,2024-11-01 16:53:30
TXN19471,SO35332,API_ORDER,FAILED,ERR_MISSING_FIELD,3808,1,2024-11-01 16:53:33
TXN19472,SO35091,EDI_856,SUCCESS,,1615,0,2024-11-01 16:53:36
TXN19473,SO33183,EDI_856,SUCCESS,,3881,0,2024-11-01 16:53:39
TXN19474,SO31472,API_ORDER,SUCCESS,,4267,0,2024-11-01 16:53:42
TXN19475,SO35169,EDI_856,SUCCESS,,3833,0,2024-11-01 16:53:45
TXN19476,SO30048,API_ORDER,SUCCESS,,1426,0,2024-11-01 16:53:48
TXN19477,SO39709,API_INVOICE,SUCCESS,,1232,0,2024-11-01 16:53:51
TXN19478,SO39921,EDI_850,FAILED,ERR_TIMEOUT,802,5,2024-11-01 16:53:54
TXN19479,SO30100,EDI_850,FAILED,ERR_TIMEOUT,5860,0,2024-11-01 16:53:57
TXN19480,SO32074,EDI_850,PENDING,,3357,3,2024-11-01 16:54:00
TXN19481,SO38317,EDI_856,SUCCESS,,2641,0,2024-11-01 16:54:03
TXN19482,SO34450,API_ORDER,SUCCESS,,3006,0,2024-11-01 16:54:06
TXN19483,SO33393,API_INVOICE,SUCCESS,,2237,0,2024-11-01 16:54:09
TXN19484,SO31750,EDI_856,SUCCESS,,3446,0,2024-11-01 16:54:12
TXN19485,SO37334,EDI_850,PENDING,,543,1,2024-11-01 16:54:15
TXN19486,SO37809,EDI_850,SUCCESS,,2404,0,2024-11-01 16:54:18
TXN19487,SO37737,EDI_856,SUCCESS,,3283,0,2024-11-01 16:54:21
TXN19488,SO36472,API_ORDER,FAILED,ERR_INVALID_VALUE,5085,0,2024-11-01 16:54:24
TXN19489,SO39944,API_ORDER,SUCCESS,,3031,0,2024-11-01 16:54:27
TXN19490,SO33195,API_INVOICE,SUCCESS,,1393,0,2024-11-01 16:54:30
TXN19491,SO36409,API_INVOICE,SUCCESS,,3861,0,2024-11-01 16:54:33
TXN19492,SO35266,API_INVOICE,SUCCESS,,1486,0,2024-11-01 16:54:36
TXN19493,SO32213,API_INVOICE,SUCCESS,,5266,0,2024-11-01 16:54:39
TXN19494,SO32123,EDI_856,SUCCESS,,3816,0,2024-11-01 16:54:42
TXN19495,SO31406,API_ORDER,SUCCESS,,4577,0,2024-11-01 16:54:45
TXN19496,SO33587,EDI_850,SUCCESS,,3141,0,2024-11-01 16:54:48
TXN19497,SO34173,API_ORDER,SUCCESS,,3145,0,2024-11-01 16:54:51
TXN19498,SO39081,EDI_856,SUCCESS,,2977,0,2024-11-01 16:54:54
TXN19499,SO37192,API_INVOICE,SUCCESS,,4925,0,2024-11-01 16:54:57
TXN19500,SO38267,EDI_856,FAILED,ERR_MISSING_FIELD,986,3,2024-11-01 16:55:00
TXN19501,SO34606,EDI_850,SUCCESS,,5969,0,2024-11-01 16:55:03
TXN19502,SO30853,EDI_856,SUCCESS,,3800,0,2024-11-01 16:55:06
TXN19503,SO34557,EDI_850,SUCCESS,,3454,0,2024-11-01 16:55:09
TXN19504,SO33605,EDI_850,SUCCESS,,4051,0,2024-11-01 16:55:12
TXN19505,SO35616,EDI_850,SUCCESS,,941,0,2024-11-01 16:55:15
TXN19506,SO38546,EDI_850,SUCCESS,,1519,0,2024-11-01 16:55:18
TXN19507,SO33899,API_ORDER,SUCCESS,,5426,0,2024-11-01 16:55:21
TXN19508,SO38139,API_ORDER,SUCCESS,,2990,0,2024-11-01 16:55:24
TXN19509,SO31543,EDI_850,SUCCESS,,2503,0,2024-11-01 16:55:27
TXN19510,SO39545,EDI_850,SUCCESS,,4206,0,2024-11-01 16:55:30
TXN19511,SO34204,EDI_850,SUCCESS,,2686,0,2024-11-01 16:55:33
TXN19512,SO39965,EDI_856,SUCCESS,,1977,0,2024-11-01 16:55:36
TXN19513,SO36417,API_INVOICE,SUCCESS,,1429,0,2024-11-01 16:55:39
TXN19514,SO30998,API_ORDER,PENDING,,5155,0,2024-11-01 16:55:42
TXN19515,SO31152,API_ORDER,SUCCESS,,1909,0,2024-11-01 16:55:45
TXN19516,SO38479,EDI_850,SUCCESS,,4883,0,2024-11-01 16:55:48
